name,geoid,county,state,cases,c_avg,c_avg_100
"Dickinson, Iowa",19059,Dickinson,Iowa,0,0.29,1.66
"Monona, Iowa",19133,Monona,Iowa,0,0.14,1.66
"Haywood, Tennessee",47075,Haywood,Tennessee,0,0.29,1.65
"Fannin, Georgia",13111,Fannin,Georgia,0,0.43,1.64
"Hart, Georgia",13147,Hart,Georgia,0,0.43,1.64
"Lincoln, Oklahoma",40081,Lincoln,Oklahoma,0,0.57,1.64
"Trinity, California",06105,Trinity,California,0,0.2,1.63
"Cloud, Kansas",20029,Cloud,Kansas,0,0.14,1.63
"Marion, South Carolina",45067,Marion,South Carolina,0,0.5,1.63
"Franklin, Mississippi",28037,Franklin,Mississippi,0,0.13,1.62
"Tippah, Mississippi",28139,Tippah,Mississippi,0,0.36,1.62
"Scott, Arkansas",05127,Scott,Arkansas,1,0.17,1.62
"Greene, Iowa",19073,Greene,Iowa,0,0.14,1.61
"Lamar, Alabama",01075,Lamar,Alabama,0,0.22,1.61
"Dunn, North Dakota",38025,Dunn,North Dakota,0,0.07,1.61
"Russell, Virginia",51167,Russell,Virginia,0,0.43,1.61
"Randolph, Alabama",01111,Randolph,Alabama,0,0.36,1.6
"Columbia, Arkansas",05027,Columbia,Arkansas,1,0.38,1.6
"Wilkinson, Georgia",13319,Wilkinson,Georgia,0,0.14,1.6
"Noble, Ohio",39121,Noble,Ohio,0,0.23,1.6
"Concordia, Louisiana",22029,Concordia,Louisiana,0,0.31,1.6
"Davis, Iowa",19051,Davis,Iowa,0,0.14,1.59
"Madison, Idaho",16065,Madison,Idaho,0,0.63,1.57
"Montgomery, Georgia",13209,Montgomery,Georgia,0,0.14,1.56
"Union, Mississippi",28145,Union,Mississippi,0,0.45,1.56
"McLean, Kentucky",21149,McLean,Kentucky,0,0.14,1.55
"Dickinson, Kansas",20041,Dickinson,Kansas,0,0.29,1.55
"Glades, Florida",12043,Glades,Florida,0,0.21,1.55
"Henderson, Texas",48213,Henderson,Texas,0,1.29,1.55
"Franklin, Arkansas",05047,Franklin,Arkansas,0,0.27,1.54
"Kearney, Nebraska",31099,Kearney,Nebraska,0,0.1,1.54
"Campbell, Wyoming",56005,Campbell,Wyoming,0,0.71,1.54
"Hamilton, Nebraska",31081,Hamilton,Nebraska,0,0.14,1.53
"Williams, North Dakota",38105,Williams,North Dakota,0,0.57,1.52
"Nolan, Texas",48353,Nolan,Texas,0,0.22,1.51
"Scurry, Texas",48415,Scurry,Texas,0,0.25,1.5
"Fulton, Indiana",18049,Fulton,Indiana,0,0.3,1.5
"Rice, Kansas",20159,Rice,Kansas,0,0.14,1.5
"Greenlee, Arizona",04011,Greenlee,Arizona,0,0.14,1.5
"Parmer, Texas",48369,Parmer,Texas,0,0.14,1.49
"Johnson, Georgia",13167,Johnson,Georgia,0,0.14,1.48
"Clay, Mississippi",28025,Clay,Mississippi,0,0.29,1.48
"Palo Pinto, Texas",48363,Palo Pinto,Texas,0,0.43,1.47
"Montgomery, Mississippi",28097,Montgomery,Mississippi,0,0.14,1.46
"Sublette, Wyoming",56035,Sublette,Wyoming,0,0.14,1.45
"Clay, Kentucky",21051,Clay,Kentucky,0,0.29,1.44
"Haralson, Georgia",13143,Haralson,Georgia,0,0.43,1.44
"Franklin, Louisiana",22041,Franklin,Louisiana,0,0.29,1.43
"Delaware, Oklahoma",40041,Delaware,Oklahoma,0,0.62,1.43
"Cass, Texas",48067,Cass,Texas,0,0.43,1.43
"Fayette, Alabama",01057,Fayette,Alabama,0,0.23,1.42
"Boise, Idaho",16015,Boise,Idaho,0,0.11,1.42
"Bledsoe, Tennessee",47007,Bledsoe,Tennessee,0,0.21,1.42
"Limestone, Texas",48293,Limestone,Texas,1,0.33,1.42
"Winston, Alabama",01133,Winston,Alabama,0,0.33,1.41
"Jasper, Texas",48241,Jasper,Texas,1,0.5,1.41
"Preble, Ohio",39135,Preble,Ohio,0,0.57,1.4
"Early, Georgia",13099,Early,Georgia,0,0.14,1.4
"Pike, Mississippi",28113,Pike,Mississippi,0,0.55,1.4
"Polk, Texas",48373,Polk,Texas,1,0.71,1.39
"Mercer, Ohio",39107,Mercer,Ohio,0,0.57,1.39
"Bowie, Texas",48037,Bowie,Texas,1,1.29,1.38
"Jackson, Alabama",01071,Jackson,Alabama,0,0.71,1.38
"Schley, Georgia",13249,Schley,Georgia,0,0.07,1.36
"Val Verde, Texas",48465,Val Verde,Texas,3,0.67,1.36
"Smith, Mississippi",28129,Smith,Mississippi,0,0.21,1.35
"Calhoun, Georgia",13037,Calhoun,Georgia,0,0.08,1.35
"Alleghany, Virginia",51005,Alleghany,Virginia,0,0.2,1.35
"Hancock, Mississippi",28045,Hancock,Mississippi,0,0.64,1.35
"La Paz, Arizona",04012,La Paz,Arizona,0,0.29,1.35
"Custer, Nebraska",31041,Custer,Nebraska,0,0.14,1.33
"Colusa, California",06011,Colusa,California,0,0.29,1.33
"McMinn, Tennessee",47107,McMinn,Tennessee,0,0.71,1.33
"Beauregard, Louisiana",22011,Beauregard,Louisiana,0,0.5,1.33
"Stephens, Texas",48429,Stephens,Texas,0,0.13,1.33
"St. Helena, Louisiana",22091,St. Helena,Louisiana,0,0.13,1.32
"Saline, Missouri",29195,Saline,Missouri,0,0.3,1.32
"Hamilton, Texas",48193,Hamilton,Texas,0,0.11,1.31
"Green, Kentucky",21087,Green,Kentucky,0,0.14,1.31
"Hickory, Missouri",29085,Hickory,Missouri,0,0.13,1.31
"Cameron, Louisiana",22023,Cameron,Louisiana,0,0.09,1.3
"Pushmataha, Oklahoma",40127,Pushmataha,Oklahoma,0,0.14,1.29
"Fergus, Montana",30027,Fergus,Montana,0,0.14,1.29
"Marion, Iowa",19125,Marion,Iowa,0,0.43,1.29
"Lee, Iowa",19111,Lee,Iowa,0,0.43,1.27
"Trousdale, Tennessee",47169,Trousdale,Tennessee,0,0.14,1.27
"Sumner, Kansas",20191,Sumner,Kansas,0,0.29,1.25
"Alfalfa, Oklahoma",40003,Alfalfa,Oklahoma,0,0.07,1.25
"Greer, Oklahoma",40055,Greer,Oklahoma,0,0.07,1.25
"Chickasaw, Mississippi",28017,Chickasaw,Mississippi,0,0.21,1.25
"Rogers, Oklahoma",40131,Rogers,Oklahoma,0,1.14,1.24
"McHenry, North Dakota",38049,McHenry,North Dakota,0,0.07,1.24
"Iron, Missouri",29093,Iron,Missouri,0,0.13,1.23
"Grenada, Mississippi",28043,Grenada,Mississippi,0,0.25,1.2
"Adams, Indiana",18001,Adams,Indiana,0,0.43,1.2
"Elbert, Georgia",13105,Elbert,Georgia,0,0.23,1.2
"Benewah, Idaho",16009,Benewah,Idaho,0,0.11,1.2
"Cass, Iowa",19029,Cass,Iowa,0,0.15,1.2
"Perry, Indiana",18123,Perry,Indiana,0,0.23,1.2
"Perry, Mississippi",28111,Perry,Mississippi,0,0.14,1.19
"Ward, Texas",48475,Ward,Texas,0,0.14,1.19
"Minidoka, Idaho",16067,Minidoka,Idaho,0,0.25,1.19
"Cherokee, Texas",48073,Cherokee,Texas,0,0.63,1.19
"Gray, Kansas",20069,Gray,Kansas,0,0.07,1.19
"Bradley, Tennessee",47011,Bradley,Tennessee,0,1.29,1.19
"Comanche, Oklahoma",40031,Comanche,Oklahoma,0,1.43,1.18
"Edmonson, Kentucky",21061,Edmonson,Kentucky,0,0.14,1.18
"Newton, Arkansas",05101,Newton,Arkansas,0,0.09,1.17
"Howard, Texas",48227,Howard,Texas,0,0.43,1.17
"Union, Iowa",19175,Union,Iowa,0,0.14,1.17
"Prowers, Colorado",08099,Prowers,Colorado,0,0.14,1.17
"Anson, North Carolina",37007,Anson,North Carolina,0,0.29,1.17
"Whitfield, Georgia",13313,Whitfield,Georgia,0,1.21,1.16
"Bradley, Arkansas",05011,Bradley,Arkansas,0,0.13,1.16
"Angelina, Texas",48005,Angelina,Texas,1,1.0,1.15
"Milam, Texas",48331,Milam,Texas,0,0.29,1.15
"Pecos, Texas",48371,Pecos,Texas,0,0.18,1.15
"Meigs, Tennessee",47121,Meigs,Tennessee,0,0.14,1.15
"Wright, Iowa",19197,Wright,Iowa,0,0.14,1.14
"Washington, Mississippi",28151,Washington,Mississippi,0,0.5,1.14
"Bath, Kentucky",21011,Bath,Kentucky,0,0.14,1.14
"Wilkes, Georgia",13317,Wilkes,Georgia,0,0.11,1.14
"Johnson, Arkansas",05071,Johnson,Arkansas,0,0.3,1.13
"Choctaw, Alabama",01023,Choctaw,Alabama,0,0.14,1.13
"Jay, Indiana",18075,Jay,Indiana,0,0.23,1.13
"McIntosh, Oklahoma",40091,McIntosh,Oklahoma,0,0.22,1.13
"Lawrence, Missouri",29109,Lawrence,Missouri,0,0.43,1.12
"McNairy, Tennessee",47109,McNairy,Tennessee,0,0.29,1.11
"Yuma, Colorado",08125,Yuma,Colorado,0,0.11,1.11
"Okmulgee, Oklahoma",40111,Okmulgee,Oklahoma,0,0.43,1.11
"Quay, New Mexico",35037,Quay,New Mexico,0,0.09,1.1
"Stephens, Georgia",13257,Stephens,Georgia,0,0.29,1.1
"Webster, Kentucky",21233,Webster,Kentucky,0,0.14,1.1
"Macon, Georgia",13193,Macon,Georgia,0,0.14,1.1
"Murray, Oklahoma",40099,Murray,Oklahoma,0,0.15,1.09
"Van Buren, Iowa",19177,Van Buren,Iowa,0,0.08,1.09
"Kerr, Texas",48265,Kerr,Texas,0,0.57,1.09
"Hill, Texas",48217,Hill,Texas,2,0.4,1.09
"Sweetwater, Wyoming",56037,Sweetwater,Wyoming,0,0.46,1.09
"Cherokee, Alabama",01019,Cherokee,Alabama,0,0.29,1.09
"Hughes, Oklahoma",40063,Hughes,Oklahoma,0,0.14,1.08
"Wilcox, Alabama",01131,Wilcox,Alabama,0,0.11,1.07
"Childress, Texas",48075,Childress,Texas,0,0.08,1.05
"Quitman, Mississippi",28119,Quitman,Mississippi,0,0.07,1.05
"Newton, Texas",48351,Newton,Texas,0,0.14,1.05
"Catahoula, Louisiana",22025,Catahoula,Louisiana,0,0.1,1.05
"McCulloch, Texas",48307,McCulloch,Texas,0,0.08,1.04
"Powell, Montana",30077,Powell,Montana,0,0.07,1.04
"Stewart, Tennessee",47161,Stewart,Tennessee,0,0.14,1.04
"O'Brien, Iowa",19141,O'Brien,Iowa,0,0.14,1.04
"Sequoyah, Oklahoma",40135,Sequoyah,Oklahoma,0,0.43,1.03
"Modoc, California",06049,Modoc,California,0,0.09,1.03
"Harrison, Iowa",19085,Harrison,Iowa,0,0.14,1.02
"Clay, South Dakota",46027,Clay,South Dakota,0,0.14,1.02
"Titus, Texas",48449,Titus,Texas,1,0.33,1.02
"Glenn, California",06021,Glenn,California,0,0.29,1.01
"Lea, New Mexico",35025,Lea,New Mexico,0,0.71,1.01
"Gaines, Texas",48165,Gaines,Texas,0,0.21,1.0
"Lawrence, Mississippi",28077,Lawrence,Mississippi,0,0.13,0.99
"Grant, Louisiana",22043,Grant,Louisiana,0,0.22,0.99
"Calhoun, Mississippi",28013,Calhoun,Mississippi,0,0.14,0.99
"Beckham, Oklahoma",40009,Beckham,Oklahoma,0,0.21,0.98
"Cleburne, Alabama",01029,Cleburne,Alabama,0,0.14,0.96
"Moore, Texas",48341,Moore,Texas,0,0.2,0.96
"Page, Iowa",19145,Page,Iowa,0,0.14,0.95
"Jeff Davis, Georgia",13161,Jeff Davis,Georgia,0,0.14,0.95
"Fremont, Idaho",16043,Fremont,Idaho,0,0.13,0.95
"Douglas, Missouri",29067,Douglas,Missouri,0,0.13,0.95
"Sequatchie, Tennessee",47153,Sequatchie,Tennessee,0,0.14,0.95
"Avoyelles, Louisiana",22009,Avoyelles,Louisiana,0,0.38,0.93
"Nevada, Arkansas",05099,Nevada,Arkansas,0,0.08,0.93
"Colorado, Texas",48089,Colorado,Texas,1,0.2,0.93
"Clarke, Mississippi",28023,Clarke,Mississippi,0,0.14,0.92
"Nye, Nevada",32023,Nye,Nevada,0,0.43,0.92
"Lamar, Texas",48277,Lamar,Texas,0,0.45,0.91
"Claiborne, Louisiana",22027,Claiborne,Louisiana,0,0.14,0.91
"Kingfisher, Oklahoma",40073,Kingfisher,Oklahoma,0,0.14,0.91
"Marshall, Oklahoma",40095,Marshall,Oklahoma,0,0.15,0.91
"Decatur, Iowa",19053,Decatur,Iowa,0,0.07,0.91
"Pemiscot, Missouri",29155,Pemiscot,Missouri,0,0.14,0.9
"Fulton, Arkansas",05049,Fulton,Arkansas,0,0.11,0.89
"Leflore, Mississippi",28083,Leflore,Mississippi,0,0.25,0.89
"Washington, Alabama",01129,Washington,Alabama,0,0.14,0.88
"Fayette, Indiana",18041,Fayette,Indiana,0,0.2,0.87
"Jefferson, Arkansas",05069,Jefferson,Arkansas,1,0.57,0.86
"Wayne, Tennessee",47181,Wayne,Tennessee,0,0.14,0.86
"Clarke, Alabama",01025,Clarke,Alabama,0,0.2,0.85
"Humboldt, Nevada",32013,Humboldt,Nevada,0,0.14,0.85
"Lafayette, Florida",12067,Lafayette,Florida,0,0.07,0.85
"Ford, Kansas",20057,Ford,Kansas,0,0.29,0.85
"Hardin, Iowa",19083,Hardin,Iowa,0,0.14,0.85
"Crawford, Iowa",19047,Crawford,Iowa,0,0.14,0.85
"Howard, Arkansas",05061,Howard,Arkansas,0,0.11,0.84
"Sioux, Iowa",19167,Sioux,Iowa,0,0.29,0.82
"Jenkins, Georgia",13165,Jenkins,Georgia,0,0.07,0.82
"Monroe, Mississippi",28095,Monroe,Mississippi,0,0.29,0.81
"Beadle, South Dakota",46005,Beadle,South Dakota,0,0.14,0.77
"Sierra, New Mexico",35051,Sierra,New Mexico,0,0.08,0.77
"Clarke, Iowa",19039,Clarke,Iowa,0,0.07,0.76
"Cassia, Idaho",16031,Cassia,Idaho,0,0.18,0.76
"Dodge, Nebraska",31053,Dodge,Nebraska,0,0.27,0.75
"Joplin, Missouri",29997,Joplin,Missouri,0,0.38,0.74
"Cherokee, Kansas",20021,Cherokee,Kansas,0,0.14,0.72
"West Feliciana, Louisiana",22125,West Feliciana,Louisiana,0,0.11,0.71
"Wayne, Mississippi",28153,Wayne,Mississippi,0,0.14,0.71
"Murray, Georgia",13213,Murray,Georgia,0,0.29,0.71
"Nowata, Oklahoma",40105,Nowata,Oklahoma,0,0.07,0.71
"DeKalb, Tennessee",47041,DeKalb,Tennessee,0,0.14,0.7
"Lanier, Georgia",13173,Lanier,Georgia,0,0.07,0.69
"Mountrail, North Dakota",38061,Mountrail,North Dakota,0,0.07,0.68
"Orange, Texas",48361,Orange,Texas,1,0.56,0.67
"Allen, Kentucky",21003,Allen,Kentucky,0,0.14,0.67
"Gray, Texas",48179,Gray,Texas,0,0.14,0.65
"Grant, Arkansas",05053,Grant,Arkansas,1,0.11,0.61
"Itawamba, Mississippi",28057,Itawamba,Mississippi,0,0.14,0.61
"Allen, Louisiana",22003,Allen,Louisiana,0,0.15,0.6
"Evangeline, Louisiana",22039,Evangeline,Louisiana,0,0.2,0.6
"Marengo, Alabama",01091,Marengo,Alabama,0,0.11,0.59
"Nash, North Carolina",37127,Nash,North Carolina,0,0.56,0.59
"Cherokee, Oklahoma",40021,Cherokee,Oklahoma,0,0.29,0.59
"Jackson, Oklahoma",40065,Jackson,Oklahoma,0,0.14,0.58
"Lewis, Tennessee",47101,Lewis,Tennessee,0,0.07,0.58
"Vernon, Louisiana",22115,Vernon,Louisiana,0,0.25,0.53
"Choctaw, Oklahoma",40023,Choctaw,Oklahoma,0,0.08,0.52
"Ashley, Arkansas",05003,Ashley,Arkansas,0,0.1,0.51
"Screven, Georgia",13251,Screven,Georgia,0,0.07,0.51
"Marion, Tennessee",47115,Marion,Tennessee,0,0.14,0.49
"Casey, Kentucky",21045,Casey,Kentucky,0,0.08,0.48
"Polk, Arkansas",05113,Polk,Arkansas,0,0.09,0.46
"Walton, Georgia",13297,Walton,Georgia,0,0.43,0.45
"Wilkes, North Carolina",37193,Wilkes,North Carolina,0,0.29,0.42
"Holmes, Mississippi",28051,Holmes,Mississippi,0,0.07,0.42
"Sunflower, Mississippi",28133,Sunflower,Mississippi,0,0.1,0.4
"Texas, Oklahoma",40139,Texas,Oklahoma,0,0.08,0.38
"Jefferson Davis, Louisiana",22053,Jefferson Davis,Louisiana,0,0.12,0.38
"Pittsburg, Oklahoma",40121,Pittsburg,Oklahoma,0,0.14,0.33
"Jackson, Georgia",13157,Jackson,Georgia,0,0.21,0.29
"Finney, Kansas",20055,Finney,Kansas,0,0.08,0.21
"Crawford, Missouri",29055,Crawford,Missouri,0,0.0,0.0
"Oregon, Missouri",29149,Oregon,Missouri,0,0.0,0.0
"Terrell, Texas",48443,Terrell,Texas,0,0.0,0.0
"Chase, Kansas",20017,Chase,Kansas,0,0.0,0.0
"Garfield, Nebraska",31071,Garfield,Nebraska,0,0.0,0.0
"Mercer, Missouri",29129,Mercer,Missouri,0,0.0,0.0
"Sharkey, Mississippi",28125,Sharkey,Mississippi,0,0.0,0.0
"Sutton, Texas",48435,Sutton,Texas,0,0.0,0.0
"Okfuskee, Oklahoma",40107,Okfuskee,Oklahoma,0,0.0,0.0
"Harper, Oklahoma",40059,Harper,Oklahoma,0,0.0,0.0
"Buena Vista, Iowa",19021,Buena Vista,Iowa,0,0.0,0.0
"Grant, Nebraska",31075,Grant,Nebraska,0,0.0,0.0
"Lewis, Idaho",16061,Lewis,Idaho,0,0.0,0.0
"New Madrid, Missouri",29143,New Madrid,Missouri,0,0.0,0.0
"Major, Oklahoma",40093,Major,Oklahoma,0,0.0,0.0
"Hitchcock, Nebraska",31087,Hitchcock,Nebraska,0,0.0,0.0
"Bourbon, Kansas",20011,Bourbon,Kansas,0,0.0,0.0
"Sterling, Texas",48431,Sterling,Texas,0,0.0,0.0
"Woods, Oklahoma",40151,Woods,Oklahoma,0,0.0,0.0
"Livingston, Missouri",29117,Livingston,Missouri,0,0.0,0.0
"Kalawao, Hawaii",15005,Kalawao,Hawaii,0,0.0,0.0
"Reynolds, Missouri",29179,Reynolds,Missouri,0,0.0,0.0
"Comanche, Kansas",20033,Comanche,Kansas,0,0.0,0.0
"Hand, South Dakota",46059,Hand,South Dakota,0,0.0,0.0
"Dundy, Nebraska",31057,Dundy,Nebraska,0,0.0,0.0
"Brule, South Dakota",46015,Brule,South Dakota,0,0.0,0.0
"Bennett, South Dakota",46007,Bennett,South Dakota,0,0.0,0.0
"Schleicher, Texas",48413,Schleicher,Texas,0,0.0,0.0
"Frontier, Nebraska",31063,Frontier,Nebraska,0,0.0,0.0
"Sherman, Texas",48421,Sherman,Texas,0,0.0,0.0
"Clark, Kansas",20025,Clark,Kansas,0,0.0,0.0
"Ozark, Missouri",29153,Ozark,Missouri,0,0.0,0.0
"Cheyenne, Kansas",20023,Cheyenne,Kansas,0,0.0,0.0
"Forest, Pennsylvania",42053,Forest,Pennsylvania,0,0.0,0.0
"Wheeler, Oregon",41069,Wheeler,Oregon,0,0.0,0.0
"Gilliam, Oregon",41021,Gilliam,Oregon,0,0.0,0.0
"Woodward, Oklahoma",40153,Woodward,Oklahoma,0,0.0,0.0
"Maries, Missouri",29125,Maries,Missouri,0,0.0,0.0
"Petroleum, Montana",30069,Petroleum,Montana,0,0.0,0.0
"Jefferson, Nebraska",31095,Jefferson,Nebraska,0,0.0,0.0
"Keya Paha, Nebraska",31103,Keya Paha,Nebraska,0,0.0,0.0
"Bowman, North Dakota",38011,Bowman,North Dakota,0,0.0,0.0
"Baker, Georgia",13007,Baker,Georgia,0,0.0,0.0
"Adams, North Dakota",38001,Adams,North Dakota,0,0.0,0.0
"Thomas, Nebraska",31171,Thomas,Nebraska,0,0.0,0.0
"Webster, Nebraska",31181,Webster,Nebraska,0,0.0,0.0
"Esmeralda, Nevada",32009,Esmeralda,Nevada,0,0.0,0.0
"Monroe, Iowa",19135,Monroe,Iowa,0,0.0,0.0
"Franklin, Idaho",16041,Franklin,Idaho,0,0.0,0.0
"Humphreys, Mississippi",28053,Humphreys,Mississippi,0,0.0,0.0
"Issaquena, Mississippi",28055,Issaquena,Mississippi,0,0.0,0.0
"Fremont, Iowa",19071,Fremont,Iowa,0,0.0,0.0
"Catron, New Mexico",35003,Catron,New Mexico,0,0.0,0.0
"White Pine, Nevada",32033,White Pine,Nevada,0,0.0,0.0
"Storey, Nevada",32029,Storey,Nevada,0,0.0,0.0
"Tinian, Northern Mariana Islands",69120,Tinian,Northern Mariana Islands,0,0.0,0.0
"Saipan, Northern Mariana Islands",69110,Saipan,Northern Mariana Islands,0,0.0,0.0
"Rota, Northern Mariana Islands",69100,Rota,Northern Mariana Islands,0,0.0,0.0
"Jasper, Missouri",29097,Jasper,Missouri,0,0.0,0.0
"Eureka, Nevada",32011,Eureka,Nevada,0,0.0,0.0
"Echols, Georgia",13101,Echols,Georgia,0,0.0,0.0
"Laclede, Missouri",29105,Laclede,Missouri,0,0.0,0.0
"Eddy, North Dakota",38027,Eddy,North Dakota,0,0.0,0.0
"Dent, Missouri",29065,Dent,Missouri,0,0.0,0.0
"Reagan, Texas",48383,Reagan,Texas,0,0.0,0.0
"Daggett, Utah",49009,Daggett,Utah,0,0.0,0.0
"Cimarron, Oklahoma",40025,Cimarron,Oklahoma,0,0.0,0.0
"Glascock, Georgia",13125,Glascock,Georgia,0,0.0,0.0
"Butte, Idaho",16023,Butte,Idaho,0,0.0,0.0
"Camas, Idaho",16025,Camas,Idaho,0,0.0,0.0
"McPherson, Nebraska",31117,McPherson,Nebraska,0,0.0,0.0
"Piute, Utah",49031,Piute,Utah,0,0.0,0.0
"Beaver, Oklahoma",40007,Beaver,Oklahoma,0,0.0,0.0
"Grant, North Dakota",38037,Grant,North Dakota,0,0.0,0.0
"Ringgold, Iowa",19159,Ringgold,Iowa,0,0.0,0.0
"Linn, Missouri",29115,Linn,Missouri,0,0.0,0.0
"Neshoba, Mississippi",28099,Neshoba,Mississippi,0,0.0,0.0
"Clark, Idaho",16033,Clark,Idaho,0,0.0,0.0
"Slope, North Dakota",38087,Slope,North Dakota,0,0.0,0.0
"Evans, Georgia",13109,Evans,Georgia,0,0.0,0.0
"Oliver, North Dakota",38065,Oliver,North Dakota,0,0.0,0.0
"Kidder, North Dakota",38043,Kidder,North Dakota,0,0.0,0.0
"Roberts, Texas",48393,Roberts,Texas,0,0.0,0.0
"Scotland, Missouri",29199,Scotland,Missouri,0,0.0,0.0
"Mineral, Colorado",08079,Mineral,Colorado,0,0.0,0.0
"Hanson, South Dakota",46061,Hanson,South Dakota,0,0.0,0.0
"Crockett, Texas",48105,Crockett,Texas,0,0.0,0.0
"Collingsworth, Texas",48087,Collingsworth,Texas,0,0.0,0.0
"Chambers, Texas",48071,Chambers,Texas,0,0.0,0.0
"Seminole, Georgia",13253,Seminole,Georgia,0,0.0,0.0
"Briscoe, Texas",48045,Briscoe,Texas,0,0.0,0.0
"Buchanan, Missouri",29021,Buchanan,Missouri,0,0.0,0.0
"Audrain, Missouri",29007,Audrain,Missouri,0,0.0,0.0
"Treasure, Montana",30103,Treasure,Montana,0,0.0,0.0
"Hudspeth, Texas",48229,Hudspeth,Texas,0,0.0,0.0
"Cooper, Missouri",29053,Cooper,Missouri,0,0.0,0.0
"Wayne, Missouri",29223,Wayne,Missouri,0,0.0,0.0
"Valley, Montana",30105,Valley,Montana,0,0.0,0.0
"Osborne, Kansas",20141,Osborne,Kansas,0,0.0,0.0
"Norton, Kansas",20137,Norton,Kansas,0,0.0,0.0
"Wheatland, Montana",30107,Wheatland,Montana,0,0.0,0.0
"Perry, Tennessee",47135,Perry,Tennessee,0,0.0,0.0
"St. Clair, Missouri",29185,St. Clair,Missouri,0,0.0,0.0
"Wibaux, Montana",30109,Wibaux,Montana,0,0.0,0.0
"Moore, Tennessee",47127,Moore,Tennessee,0,0.0,0.0
"Daniels, Montana",30019,Daniels,Montana,0,0.0,0.0
"Culberson, Texas",48109,Culberson,Texas,0,0.0,0.0
"Stanton, Kansas",20187,Stanton,Kansas,0,0.0,0.0
"Prairie, Arkansas",05117,Prairie,Arkansas,0,0.0,0.0
"Woodson, Kansas",20207,Woodson,Kansas,0,0.0,0.0
"McCone, Montana",30055,McCone,Montana,0,0.0,0.0
"Wichita, Kansas",20203,Wichita,Kansas,0,0.0,0.0
"Phillips, Montana",30071,Phillips,Montana,0,0.0,0.0
"Prairie, Montana",30079,Prairie,Montana,0,0.0,0.0
"Hall, Texas",48191,Hall,Texas,0,0.0,0.0
"Glasscock, Texas",48173,Glasscock,Texas,0,0.0,0.0
"Hansford, Texas",48195,Hansford,Texas,0,0.0,0.0
"Liberty, Montana",30051,Liberty,Montana,0,0.0,0.0
"Deaf Smith, Texas",48117,Deaf Smith,Texas,0,0.0,0.0
"Golden Valley, Montana",30037,Golden Valley,Montana,0,0.0,0.0
"Garfield, Montana",30033,Garfield,Montana,0,0.0,0.0
"Carroll, Missouri",29033,Carroll,Missouri,0,0.0,0.0
"Hartley, Texas",48205,Hartley,Texas,0,0.0,0.0
"Donley, Texas",48129,Donley,Texas,0,0.0,0.0
"Christian, Kentucky",21047,Christian,Kentucky,0,0.0,0.0
"Wallace, Kansas",20199,Wallace,Kansas,0,0.0,0.0
"Oneida, Idaho",16071,Oneida,Idaho,0,0.0,0.0
"Atchison, Missouri",29005,Atchison,Missouri,0,0.0,0.0
"Meade, Kansas",20119,Meade,Kansas,0,0.0,0.0
"McPherson, Kansas",20113,McPherson,Kansas,0,0.0,0.0
"Edwards, Kansas",20047,Edwards,Kansas,0,0.0,0.0
"Sanborn, South Dakota",46111,Sanborn,South Dakota,0,0.0,0.0
"Mills, Texas",48333,Mills,Texas,0,0.0,0.0
"Mitchell, Texas",48335,Mitchell,Texas,0,0.0,0.0
"Miner, South Dakota",46097,Miner,South Dakota,0,0.0,0.0
"Mellette, South Dakota",46095,Mellette,South Dakota,0,0.0,0.0
"Lincoln, Georgia",13181,Lincoln,Georgia,0,0.0,0.0
"Jackson, Colorado",08057,Jackson,Colorado,0,0.0,0.0
"Motley, Texas",48345,Motley,Texas,0,0.0,0.0
"Lyman, South Dakota",46085,Lyman,South Dakota,0,0.0,0.0
"Sully, South Dakota",46119,Sully,South Dakota,0,0.0,0.0
"Jones, South Dakota",46075,Jones,South Dakota,0,0.0,0.0
"Ochiltree, Texas",48357,Ochiltree,Texas,0,0.0,0.0
"Oldham, Texas",48359,Oldham,Texas,0,0.0,0.0
"Jerauld, South Dakota",46073,Jerauld,South Dakota,0,0.0,0.0
"Hyde, South Dakota",46069,Hyde,South Dakota,0,0.0,0.0
"Hutchinson, South Dakota",46067,Hutchinson,South Dakota,0,0.0,0.0
"Harding, South Dakota",46063,Harding,South Dakota,0,0.0,0.0
"Meagher, Montana",30059,Meagher,Montana,0,0.0,0.0
"Stanley, South Dakota",46117,Stanley,South Dakota,0,0.0,0.0
"Todd, South Dakota",46121,Todd,South Dakota,0,0.0,0.0
"Kiowa, Kansas",20097,Kiowa,Kansas,0,0.0,0.0
"Martin, Kentucky",21159,Martin,Kentucky,0,0.0,0.0
"Jeff Davis, Texas",48243,Jeff Davis,Texas,0,0.0,0.0
"Shannon, Missouri",29203,Shannon,Missouri,0,0.0,0.0
"Kent, Texas",48263,Kent,Texas,0,0.0,0.0
"Lawrence, Kentucky",21127,Lawrence,Kentucky,0,0.0,0.0
"Stanislaus, California",06099,Stanislaus,California,0,0.0,0.0
"King, Texas",48269,King,Texas,0,0.0,0.0
"Hodgeman, Kansas",20083,Hodgeman,Kansas,0,0.0,0.0
"Knox, Texas",48275,Knox,Texas,0,0.0,0.0
"Hamilton, Kansas",20075,Hamilton,Kansas,0,0.0,0.0
"Owsley, Kentucky",21189,Owsley,Kentucky,0,0.0,0.0
"Webster, Mississippi",28155,Webster,Mississippi,0,0.0,0.0
"Greeley, Kansas",20071,Greeley,Kansas,0,0.0,0.0
